j ;Ptz;t ;K;DA ;DB ;DC ;DD ;Y ;Pt;Pe;Zg;Zw;PtA ;PtB ;PtC ;PtD ;PtS;E;PeA ;PeB ;PeC ;PeD ;ZgA;ZwB;ZwC;ZwD;RA;RB;RC;RD
1531;429,5;1,4;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1532;411,7;0,6;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1533;437,7;-0,1;248,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1534;450,8;-0,6;211,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1535;439,4;-0,9;247,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1536;425,3;-1,2;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1537;482;0,2;184,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1538;460,9;0,0;183,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1539;456,3;-0,3;183,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1540;457,9;0,0;183,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1541;465,8;-0,1;183,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1542;460,5;-0,3;183,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1543;450,2;0,0;183,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1544;448,4;0,0;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1545;420,3;0,1;247,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1546;352,2;0,4;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1547;336,7;1,1;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1548;318,2;1,9;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1549;314,7;2,8;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1550;319,9;3,3;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1551;370,7;3,5;248,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1552;412,5;3,6;212,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1553;466,1;3,6;200,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1554;487,2;3,2;248,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1555;411,5;2,8;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1556;406,3;2,4;251,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1557;417,4;1,9;250,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1558;418,8;1,3;186,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1559;407,2;0,7;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1560;467,8;0,2;179,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1561;460,1;0,8;181,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1562;469,3;1,0;171,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1563;462,7;0,4;171,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1564;469,4;0,1;171,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1565;468,4;-0,6;171,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1566;475,4;-0,4;171,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1567;454,5;-1,0;170,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1568;439,2;-0,4;171,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1569;431,7;0,7;181,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1570;418,6;2,3;184,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1571;352,9;4,0;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1572;231,6;5,4;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1573;207,1;6,5;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1574;201,8;7,5;184,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1575;251,8;7,9;183,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1576;267,7;7,9;182,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1577;293,4;7,4;182,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1578;347,6;6,4;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1579;428;5,5;225,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1580;452;4,9;227,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1581;459;4,4;192,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1582;458,8;3,9;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1583;444,5;3,4;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1584;418,2;2,9;173,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1585;383,9;3,8;171,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1586;384,7;2,5;170,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1587;412,8;0,0;170,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1588;431,2;-0,2;171,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1589;458,7;-2,0;173,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1590;464;-1,7;178,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1591;462;-1,0;194,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1592;438,8;0,4;213,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1593;353;2,5;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1594;294,4;4,9;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1595;243,9;6,9;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1596;217,2;7,9;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1597;203,5;8,2;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1598;208,5;8,3;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1599;237,1;8,5;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1600;272,6;8,5;231,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1601;304,9;7,9;234,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1602;368,4;7,1;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1603;394,5;6,1;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1604;449,3;4,8;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1605;404;3,4;242,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1606;435,1;2,1;211,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1607;440,8;1,0;247,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1608;442,5;0,2;185,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1609;419,6;-2,0;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1610;403,8;-2,9;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1611;467,3;-2,6;183,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1612;464,5;-2,9;183,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1613;463,4;-3,1;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1614;461,8;-3,0;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1615;468,9;-2,5;217,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1616;403,9;-0,9;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1617;353,4;1,1;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1618;296,3;3,4;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1619;228,6;5,8;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1620;226,8;7,9;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1621;227,3;9,2;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1622;232,2;9,9;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1623;234,6;10,1;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1624;263,3;10,0;235,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1625;303,1;9,3;234,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1626;405;8,0;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1627;465,2;6,5;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1628;489,8;5,0;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1629;406,7;4,0;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1630;405;3,0;211,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1631;479,8;2,2;247,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1632;461,8;1,6;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1633;450,8;-1,0;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1634;446,2;-1,4;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1635;435,9;-1,0;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1636;460,4;-2,0;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1637;470,4;-2,7;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1638;467,3;-3,0;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1639;428,4;-2,6;229,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1640;362,5;-1,3;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1641;350,9;0,6;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1642;272,6;2,9;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1643;245,7;5,0;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1644;214,2;6,7;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1645;192,4;8,3;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1646;183,5;9,3;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1647;187,5;9,3;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1648;195,5;9,0;231,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1649;204,9;8,6;234,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1650;235,3;7,9;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1651;257;7,1;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1652;272,5;6,5;261,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1653;320,2;5,8;252,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1654;352,5;5,2;211,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1655;340;4,7;247,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1656;356,3;4,0;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1657;356,3;3,2;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1658;379,6;2,7;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1659;391,7;2,3;184,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1660;400,6;2,0;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1661;412,9;1,7;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1662;414,8;1,6;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1663;346,6;1,8;245,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1664;319,5;2,5;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1665;262,9;4,4;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1666;221,2;6,9;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1667;193,4;9,5;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1668;179;11,6;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1669;165,3;13,3;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1670;148,7;14,3;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1671;148,3;14,6;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1672;141;13,8;331,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1673;139,4;12,0;310,5;1;1;1;1;24848,48;139,40;105,00;0,00;1244,04;0,00;139,40;0,00;0,00;0,00;0,00;0,00;105,00;0,00;0,00;0,00;1244,04;0,00;0,00;0,00;0,00;0,00;0,00
1674;195,4;10,3;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1675;245,5;9,1;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1676;277,2;8,2;333,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1677;307,8;7,7;331,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1678;331,8;7,2;235,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1679;345,6;6,7;274,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1680;337,7;6,4;187,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1681;305,8;6,4;205,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1682;293,2;6,6;186,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1683;275,4;6,6;186,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1684;270,1;6,4;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1685;269,3;6,1;190,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1686;233,4;6,3;205,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1687;244;7,2;245,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1688;253,6;8,2;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1689;246,1;9,5;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1690;230,9;10,8;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1691;198,7;12,0;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1692;158,6;12,9;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1693;126,2;13,5;267,6;1;1;1;1;20635,46;126,20;105,10;0,00;1148,81;0,00;126,20;0,00;0,00;0,00;0,00;0,00;105,10;0,00;0,00;0,00;1148,81;0,00;0,00;0,00;0,00;0,00;0,00
1694;130,5;13,8;267,6;1;1;1;1;21117,23;130,50;105,10;0,00;1152,53;0,00;130,50;0,00;0,00;0,00;0,00;0,00;105,10;0,00;0,00;0,00;1152,53;0,00;0,00;0,00;0,00;0,00;0,00
1695;141,2;13,8;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1696;134,3;13,6;231,7;1;1;1;1;16067,52;134,30;105,00;0,00;1236,54;0,00;134,30;0,00;0,00;0,00;0,00;0,00;105,00;0,00;0,00;0,00;1236,54;0,00;0,00;0,00;0,00;0,00;0,00
1697;153;13,0;231,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1698;243,1;12,1;265,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1699;252,3;11,0;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1700;249,2;10,0;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1701;265,8;9,1;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1702;288,8;8,4;211,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1703;300;7,8;247,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1704;302,4;7,4;186,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1705;279,2;7,1;185,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1706;265,7;6,9;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1707;255,3;6,7;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1708;256,9;6,4;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1709;261,4;6,1;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1710;277,3;5,9;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1711;299;6,1;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1712;302,6;6,5;186,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1713;262,2;7,4;247,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1714;237,6;8,6;253,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1715;217,9;9,7;253,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1716;214,3;10,5;253,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1717;193;11,0;253,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1718;191,1;11,3;253,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1719;198,6;11,4;247,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1720;204,5;11,3;247,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1721;212,8;11,0;247,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1722;234,7;10,4;247,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1723;256,8;9,5;253,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1724;268,3;8,5;253,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1725;283,3;7,6;253,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1726;314,3;6,8;247,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1727;337,7;6,1;186,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1728;334,3;5,7;182,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1729;319,7;5,3;184,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1730;313,1;5,1;182,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1731;320,2;4,8;182,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1732;323,8;4,5;182,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1733;320,5;4,3;182,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1734;328,8;4,3;182,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1735;335,1;4,4;182,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1736;327;4,7;183,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1737;299,5;5,4;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1738;275,3;6,2;239,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1739;266,6;7,0;241,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1740;257,5;7,7;241,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1741;261,7;8,2;241,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1742;276,9;8,5;241,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1743;315,4;8,5;241,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1744;341,6;8,4;193,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1745;369,5;8,1;192,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1746;376,4;7,4;241,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1747;379,4;6,5;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1748;429,6;5,5;250,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1749;439;4,6;243,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1750;437,7;3,8;239,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1751;433,4;3,2;186,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1752;411,6;2,6;181,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1753;393,1;3,0;181,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1754;373,9;3,0;172,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1755;370,3;2,8;171,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1756;372,9;3,0;171,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1757;373,6;2,4;178,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1758;308,8;2,0;181,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1759;303,2;2,4;189,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1760;344,5;2,9;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1761;366,8;3,6;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1762;369,5;4,2;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1763;365,2;4,8;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1764;358,4;5,5;232,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1765;333,5;6,0;231,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1766;325,4;6,3;231,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1767;322,7;6,8;218,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1768;311,1;7,3;211,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1769;325;7,2;215,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1770;358,6;6,8;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1771;383,9;6,1;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1772;420,2;5,2;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1773;458,4;4,3;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1774;466,4;3,5;211,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1775;469,1;2,8;211,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1776;463,3;2,5;182,1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1777;451,7;0,8;181,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1778;436,9;1,0;178,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1779;434,8;1,2;174,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1780;431,1;2,0;174,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1781;409,8;1,7;179,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1782;412,9;1,6;181,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1783;451,9;1,7;189,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1784;450;2,2;230,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1785;427,2;2,9;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1786;406,5;3,7;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1787;374,5;4,3;231,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1788;368,3;4,9;232,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1789;366,2;5,2;232,2;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1790;358,5;5,2;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1791;357,3;5,4;231,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1792;356,1;5,2;231,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1793;364,5;4,5;234,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1794;414,6;3,6;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1795;469,9;2,2;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1796;470,2;0,8;310,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1797;524,8;0,4;235,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1798;533,4;0,1;230,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1799;533,6;-0,3;243,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1800;543,1;-0,9;185,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1801;515,9;-2,7;186,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1802;486,5;-3,0;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1803;466;-3,0;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1804;448,9;-3,6;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1805;450,8;-4,0;184,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1806;456,9;-4,3;186,4;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1807;455,8;-5,0;197,8;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1808;456,2;-5,0;240,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1809;458,7;-4,6;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1810;467,3;-4,1;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1811;505,5;-4,0;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1812;524,8;-4,4;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1813;524,6;-5,0;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1814;515,6;-5,6;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1815;516,7;-5,7;231,9;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1816;525,4;-5,8;224,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1817;526,9;-5,9;222,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1818;533,8;-5,7;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1819;549,4;-5,6;267,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1820;559,7;-5,6;254,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1821;561,4;-5,7;246,7;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1822;548,4;-6,0;211,3;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1823;550,9;-6,2;211,6;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1824;549,1;-6,7;185,0;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
1825;541;-6,9;186,5;1;1;1;1;;;;;;;;;;;;;;;;;;;;;;;
